date,observed_or_filled_yoy_pp,clipped_yoy_pp,noise_pp,released_yoy_pp,scaled_signal
2020-02-29,-2.0,-2.0,0.017066354,-1.9829336,-0.019829337
2020-03-01,-2.0,-2.0,-0.017931635,-2.0179317,-0.020179316
2020-03-02,-6.0,-6.0,0.08692962,-5.91307,-0.059130702
2020-03-03,-12.0,-12.0,0.01423892,-11.985761,-0.11985761
2020-03-04,-12.0,-12.0,-0.072710626,-12.072711,-0.12072711
2020-03-05,-9.0,-9.0,0.04908215,-8.950918,-0.08950918
2020-03-06,-15.0,-15.0,0.1770022,-14.822998,-0.14822999
2020-03-07,-10.0,-10.0,0.12855476,-9.871446,-0.098714456
2020-03-08,-4.0,-4.0,-0.09552353,-4.0955234,-0.040955234
2020-03-09,-18.0,-18.0,-0.17176564,-18.171766,-0.18171766
2020-03-10,-30.0,-30.0,-0.08460195,-30.084602,-0.300846
2020-03-11,-36.0,-36.0,0.005609501,-35.994392,-0.35994393
2020-03-12,-52.0,-52.0,-0.31559476,-52.315594,-0.5231559
2020-03-13,-61.0,-61.0,-0.029698318,-61.029697,-0.61029696
2020-03-14,-64.0,-64.0,-0.16911732,-64.16912,-0.6416912
2020-03-15,-69.0,-69.0,-0.09939642,-69.099396,-0.69099396
2020-03-16,-77.0,-77.0,-0.07387656,-77.073875,-0.7707388
2020-03-17,-100.0,-100.0,-0.042933915,-100.0,-1.0
2020-03-18,-100.0,-100.0,0.05587386,-99.94413,-0.9994413
2020-03-19,-100.0,-100.0,0.14150856,-99.85849,-0.9985849
2020-03-20,-100.0,-100.0,-0.017447023,-100.0,-1.0
2020-03-21,-100.0,-100.0,0.18548086,-99.81452,-0.9981452
2020-03-22,-100.0,-100.0,-0.09029212,-100.0,-1.0
2020-03-23,-100.0,-100.0,0.047713235,-99.952286,-0.99952286
2020-03-24,-100.0,-100.0,0.12263513,-99.877365,-0.99877363
2020-03-25,-100.0,-100.0,0.01276103,-99.987236,-0.9998724
2020-03-26,-100.0,-100.0,-0.10092101,-100.0,-1.0
2020-03-27,-100.0,-100.0,-0.12511306,-100.0,-1.0
2020-03-28,-100.0,-100.0,-0.062130734,-100.0,-1.0
2020-03-29,-100.0,-100.0,0.02988882,-99.97011,-0.9997011
2020-03-30,-100.0,-100.0,-0.13704343,-100.0,-1.0
2020-03-31,-100.0,-100.0,-0.02839305,-100.0,-1.0
2020-04-01,-100.0,-100.0,-0.021612866,-100.0,-1.0
2020-04-02,-100.0,-100.0,0.07341324,-99.92659,-0.9992659
2020-04-03,-100.0,-100.0,0.029137375,-99.97086,-0.99970865
2020-04-04,-100.0,-100.0,0.04823754,-99.95176,-0.9995176
2020-04-05,-100.0,-100.0,-0.08874931,-100.0,-1.0
2020-04-06,-100.0,-100.0,-0.01759348,-100.0,-1.0
2020-04-07,-100.0,-100.0,0.106415175,-99.893585,-0.9989359
2020-04-08,-100.0,-100.0,0.20271519,-99.79729,-0.99797285
2020-04-09,-100.0,-100.0,-0.1709029,-100.0,-1.0
2020-04-10,-100.0,-100.0,0.20549682,-99.7945,-0.997945
2020-04-11,-100.0,-100.0,0.18268628,-99.817314,-0.9981731
2020-04-12,-100.0,-100.0,0.10605355,-99.89394,-0.99893945
2020-04-13,-100.0,-100.0,0.035896648,-99.9641,-0.99964106
2020-04-14,-100.0,-100.0,-0.04261122,-100.0,-1.0
2020-04-15,-100.0,-100.0,0.19790864,-99.80209,-0.99802095
2020-04-16,-100.0,-100.0,0.2660813,-99.73392,-0.9973392
2020-04-17,-100.0,-100.0,0.24455011,-99.75545,-0.9975545
2020-04-18,-100.0,-100.0,0.1785094,-99.82149,-0.9982149
2020-04-19,-100.0,-100.0,0.04851006,-99.95149,-0.99951494
2020-04-20,-100.0,-100.0,-0.16401461,-100.0,-1.0
2020-04-21,-100.0,-100.0,-0.0006045946,-100.0,-1.0
2020-04-22,-100.0,-100.0,0.08910852,-99.91089,-0.9991089
2020-04-23,-100.0,-100.0,-0.17487946,-100.0,-1.0
2020-04-24,-100.0,-100.0,0.053633034,-99.946365,-0.9994637
2020-04-25,-100.0,-100.0,0.05834879,-99.94165,-0.99941653
2020-04-26,-100.0,-100.0,0.09447937,-99.90552,-0.99905515
2020-04-27,-100.0,-100.0,-0.16072966,-100.0,-1.0
2020-04-28,-100.0,-100.0,-0.089818105,-100.0,-1.0
2020-04-29,-100.0,-100.0,-0.059240796,-100.0,-1.0
2020-04-30,-100.0,-100.0,-0.15878643,-100.0,-1.0
2020-05-01,-100.0,-100.0,0.23609811,-99.7639,-0.997639
2020-05-02,-100.0,-100.0,-0.06731387,-100.0,-1.0
2020-05-03,-100.0,-100.0,0.044653643,-99.955345,-0.99955344
2020-05-04,-100.0,-100.0,-0.03509809,-100.0,-1.0
2020-05-05,-100.0,-100.0,0.21493725,-99.785065,-0.99785066
2020-05-06,-100.0,-100.0,0.179223,-99.82078,-0.9982078
2020-05-07,-100.0,-100.0,0.08596995,-99.91403,-0.9991403
2020-05-08,-100.0,-100.0,-0.29909977,-100.0,-1.0
2020-05-09,-100.0,-100.0,0.007062303,-99.992935,-0.99992937
2020-05-10,-100.0,-100.0,0.092802115,-99.907196,-0.99907196
2020-05-11,-99.98,-99.98,0.13627562,-99.84373,-0.9984373
2020-05-12,-100.0,-100.0,-0.0838734,-100.0,-1.0
2020-05-13,-100.0,-100.0,0.24731597,-99.752686,-0.9975269
2020-05-14,-99.98,-99.98,-0.17923251,-100.0,-1.0
2020-05-15,-99.96,-99.96,-0.08979441,-100.0,-1.0
2020-05-16,-99.96,-99.96,0.12692171,-99.83308,-0.9983308
2020-05-17,-99.96,-99.96,0.0066585694,-99.95334,-0.9995334
2020-05-18,-99.19,-99.19,0.27180055,-98.918205,-0.98918205
2020-05-19,-99.36,-99.36,0.025589196,-99.33441,-0.9933441
2020-05-20,-98.63,-98.63,-0.08594843,-98.71594,-0.98715943
2020-05-21,-99.12,-99.12,-0.05124967,-99.17125,-0.9917125
2020-05-22,-99.51,-99.51,-0.14810987,-99.65811,-0.99658114
2020-05-23,-99.5,-99.5,-0.17342961,-99.67343,-0.9967343
2020-05-24,-99.72,-99.72,0.08557072,-99.63443,-0.9963443
2020-05-25,-99.66,-99.66,0.07888622,-99.581116,-0.99581116
2020-05-26,-99.25,-99.25,0.17572068,-99.07428,-0.9907428
2020-05-27,-98.69,-98.69,-0.10242859,-98.792435,-0.98792434
2020-05-28,-98.78,-98.78,0.22927587,-98.55072,-0.9855072
2020-05-29,-99.27,-99.27,-0.0390094,-99.309006,-0.99309003
2020-05-30,-99.22,-99.22,0.21370685,-99.006294,-0.99006295
2020-05-31,-99.52,-99.52,-0.058745436,-99.57874,-0.99578744
2020-06-01,-99.31,-99.31,-0.099832945,-99.40983,-0.9940983
2020-06-02,-99.32,-99.32,0.03390534,-99.286095,-0.992861
2020-06-03,-99.33,-99.33,0.14000726,-99.189995,-0.99189997
2020-06-04,-99.3,-99.3,0.0218551,-99.278145,-0.99278146
2020-06-05,-99.62,-99.62,-0.07947844,-99.69948,-0.9969948
2020-06-06,-99.49,-99.49,-0.18205433,-99.67205,-0.9967205
2020-06-07,-99.43,-99.43,-0.19023938,-99.62024,-0.9962024
2020-06-08,-99.77,-99.77,0.06823311,-99.70177,-0.9970177
2020-06-09,-99.45,-99.45,0.13434155,-99.31566,-0.9931566
2020-06-10,-99.15,-99.15,-0.022301,-99.1723,-0.991723
2020-06-11,-99.17,-99.17,-0.14583202,-99.31583,-0.9931583
2020-06-12,-99.62,-99.62,0.1185049,-99.501495,-0.99501497
2020-06-13,-99.59,-99.59,-0.17379797,-99.763794,-0.9976379
2020-06-14,-99.58,-99.58,-0.09679036,-99.676796,-0.99676794
2020-06-15,-99.65,-99.65,0.08429565,-99.565704,-0.995657
2020-06-16,-99.67,-99.67,-0.3054294,-99.975426,-0.99975425
2020-06-17,-99.59,-99.59,0.05244499,-99.53755,-0.9953755
2020-06-18,-99.24,-99.24,-0.078950696,-99.31895,-0.99318945
2020-06-19,-99.72,-99.72,0.014833395,-99.70517,-0.9970517
2020-06-20,-99.63,-99.63,-0.010275565,-99.640274,-0.99640274
2020-06-21,-99.77,-99.77,0.02743458,-99.74256,-0.9974256
2020-06-22,-97.45,-97.45,0.09422543,-97.355774,-0.9735577
2020-06-23,-96.53,-96.53,-0.10293951,-96.632935,-0.96632934
2020-06-24,-95.96,-95.96,0.19288109,-95.76712,-0.9576712
2020-06-25,-94.93,-94.93,0.09855843,-94.83144,-0.9483144
2020-06-26,-93.73,-93.73,0.11452649,-93.61548,-0.9361548
2020-06-27,-94.84,-94.84,0.15811618,-94.68188,-0.94681877
2020-06-28,-94.59,-94.59,0.10690556,-94.48309,-0.94483095
2020-06-29,-95.19,-95.19,0.11457346,-95.07543,-0.95075434
2020-06-30,-94.42,-94.42,0.010260917,-94.40974,-0.94409734
2020-07-01,-94.28,-94.28,-0.19366726,-94.47366,-0.94473666
2020-07-02,-89.52,-89.52,-0.018330736,-89.53833,-0.8953833
2020-07-03,-93.94,-93.94,-0.10445229,-94.04446,-0.9404446
2020-07-04,-92.18,-92.18,-0.19311996,-92.37312,-0.9237312
2020-07-05,-92.6,-92.6,0.035081834,-92.56492,-0.92564917
2020-07-06,-96.22,-96.22,-0.0771737,-96.29717,-0.96297175
2020-07-07,-94.24,-94.24,-0.13978347,-94.37978,-0.9437978
2020-07-08,-95.07,-95.07,-0.14157476,-95.21157,-0.9521157
2020-07-09,-91.97,-91.97,0.036434367,-91.93356,-0.9193356
2020-07-10,-98.4,-98.4,0.048685372,-98.35132,-0.9835132
2020-07-11,-91.95,-91.95,0.17950758,-91.77049,-0.91770494
2020-07-12,-89.23,-89.23,-0.0018887477,-89.231895,-0.89231896
2020-07-13,-93.34,-93.34,0.14141713,-93.19858,-0.9319858
2020-07-14,-92.1,-92.1,0.19034046,-91.90966,-0.9190966
2020-07-15,-91.84,-91.84,0.15612105,-91.683876,-0.91683877
2020-07-16,-90.7,-90.7,-0.32106134,-91.02106,-0.91021055
2020-07-17,-90.15,-90.15,0.16677892,-89.98322,-0.89983225
2020-07-18,-87.83,-87.83,0.0460993,-87.783905,-0.877839
2020-07-19,-89.73,-89.73,0.057521828,-89.67248,-0.89672476
2020-07-20,-93.6,-93.6,0.050389625,-93.54961,-0.9354961
2020-07-21,-92.03,-92.03,0.051954646,-91.97804,-0.91978043
2020-07-22,-95.68,-95.68,0.043356612,-95.63664,-0.9563664
2020-07-23,-93.64,-93.64,-0.048718132,-93.68872,-0.9368872
2020-07-24,-90.55,-90.55,-0.25812396,-90.80813,-0.9080813
2020-07-25,-86.35,-86.35,-0.014783855,-86.364784,-0.8636478
2020-07-26,-89.14,-89.14,-0.10909686,-89.2491,-0.892491
2020-07-27,-92.77,-92.77,0.1466191,-92.623375,-0.92623377
2020-07-28,-92.02,-92.02,-0.039196555,-92.0592,-0.92059195
2020-07-29,-90.65,-90.65,0.0113307685,-90.63867,-0.90638673
2020-07-30,-91.22,-91.22,-0.115323715,-91.33533,-0.91335326
2020-07-31,-88.58,-88.58,-0.069310814,-88.649315,-0.88649315
2020-08-01,-85.06,-85.06,-0.0015654734,-85.06156,-0.8506156
2020-08-02,-88.23,-88.23,-0.20162168,-88.431625,-0.88431627
2020-08-03,-91.35,-91.35,0.040814362,-91.30918,-0.91309184
2020-08-04,-96.99,-96.99,-0.0143980235,-97.004395,-0.97004396
2020-08-05,-88.56,-88.56,-0.1609471,-88.72095,-0.8872095
